"Year","Lat","Lon","AreaSwept_km2","Response_variable","Data_type"
2009,28.189,-90.169,0.05905644,0,"Count"
2009,28.537,-90.047,0.05905644,76,"Count"
2009,28.481,-90.048,0.05905644,18,"Count"
2009,28.245,-89.855,0.05905644,0,"Count"
2009,28.515,-89.879,0.05905644,0,"Count"
2009,28.64,-89.69,0.05905644,0,"Count"
2009,28.808,-89.126,0.05905644,0,"Count"
2009,29.181,-88.397,0.05905644,0,"Count"
2009,29.221,-88.407,0.05905644,0,"Count"
2009,29.264,-88.084,0.05905644,0,"Count"
2009,29.329,-87.971,0.05905644,0,"Count"
2009,29.42,-87.804,0.05905644,0,"Count"
2009,29.656,-87.419,0.05905644,5,"Count"
2009,29.831,-87.228,0.05905644,0,"Count"
2009,29.993,-86.918,0.05905644,0,"Count"
2009,30.08,-86.87,0.05905644,0,"Count"
2009,29.832,-86.726,0.05905644,0,"Count"
2009,29.687,-86.827,0.05905644,0,"Count"
2009,29.331,-86.862,0.05905644,0,"Count"
2009,29.322,-86.62,0.05905644,0,"Count"
2009,29.434,-86.551,0.05905644,0,"Count"
2009,29.649,-86.045,0.05905644,0,"Count"
2009,29.472,-86.09,0.05905644,0,"Count"
2009,29.427,-86.06,0.05905644,0,"Count"
2009,29.33,-85.878,0.05905644,0,"Count"
2009,29.026,-86.173,0.05905644,0,"Count"
2009,28.89,-86.454,0.05905644,0,"Count"
2009,28.832,-86.206,0.05905644,0,"Count"
2009,28.732,-85.928,0.05905644,0,"Count"
2009,28.858,-85.902,0.05905644,0,"Count"
2009,28.934,-85.5,0.05905644,0,"Count"
2009,28.873,-85.596,0.05905644,0,"Count"
2009,28.878,-85.486,0.05905644,0,"Count"
2009,28.784,-85.463,0.05905644,0,"Count"
2009,28.742,-85.312,0.05905644,0,"Count"
2009,28.631,-85.438,0.05905644,0,"Count"
2009,28.653,-85.296,0.05905644,0,"Count"
2009,28.621,-84.707,0.05905644,2,"Count"
2009,28.449,-84.757,0.05905644,1,"Count"
2009,28.401,-84.799,0.05905644,0,"Count"
2009,28.271,-84.898,0.05905644,0,"Count"
2009,28.367,-85.919,0.05905644,0,"Count"
2009,28.195,-85.612,0.05905644,0,"Count"
2009,27.961,-84.9,0.05905644,0,"Count"
2009,27.758,-84.335,0.05905644,0,"Count"
2009,27.807,-84.654,0.05905644,0,"Count"
2009,27.72,-85.071,0.05905644,0,"Count"
2009,27.613,-84.851,0.05905644,0,"Count"
2009,27.25,-84.79,0.05905644,0,"Count"
2009,27.295,-84.254,0.05905644,0,"Count"
2009,27.244,-84.131,0.05905644,0,"Count"
2009,26.994,-83.888,0.05905644,12,"Count"
2009,26.881,-84.243,0.05905644,0,"Count"
2009,26.804,-84.661,0.05905644,0,"Count"
2009,26.674,-84.646,0.05905644,0,"Count"
2009,26.637,-84.829,0.05905644,0,"Count"
2009,26.554,-84.134,0.05905644,0,"Count"
2009,26.545,-83.827,0.05905644,0,"Count"
2009,26.201,-83.981,0.05905644,0,"Count"
2009,26.041,-83.67,0.05905644,0,"Count"
2009,25.744,-83.453,0.05905644,0,"Count"
2009,25.299,-83.282,0.05905644,0,"Count"
2009,25.137,-83.102,0.05905644,0,"Count"
2009,24.974,-83.885,0.05905644,0,"Count"
2009,25.703,-83.92,0.05905644,0,"Count"
2009,25.887,-83.968,0.05905644,0,"Count"
2009,25.964,-84.237,0.05905644,0,"Count"
2009,25.871,-84.443,0.05905644,0,"Count"
2009,26.743,-84.617,0.05905644,0,"Count"
2009,27.055,-84.566,0.05905644,0,"Count"
2009,27.241,-84.624,0.05905644,0,"Count"
2012,27.897,-91.249,0.05905644,0,"Count"
2012,27.807,-91.764,0.05905644,0,"Count"
2012,27.733,-94.741,0.05905644,0,"Count"
2012,26.498,-96.286,0.05905644,0,"Count"
2012,26.14,-96.279,0.05905644,0,"Count"
2012,26.404,-96.468,0.05905644,14,"Count"
2012,26.386,-96.629,0.05905644,69,"Count"
2012,26.632,-96.615,0.05905644,0,"Count"
2012,26.855,-96.685,0.05905644,1,"Count"
2012,27.216,-96.671,0.05905644,9,"Count"
2012,27.182,-96.183,0.05905644,0,"Count"
2012,27.401,-95.945,0.05905644,0,"Count"
2012,27.407,-95.998,0.05905644,0,"Count"
2012,27.545,-96.077,0.05905644,0,"Count"
2012,27.726,-96.374,0.05905644,109,"Count"
2012,27.715,-96.253,0.05905644,8,"Count"
2012,27.715,-96.018,0.05905644,0,"Count"
2012,27.912,-96.029,0.05905644,171,"Count"
2012,27.971,-95.833,0.05905644,103,"Count"
2012,27.882,-95.791,0.05905644,87,"Count"
2012,28.072,-95.267,0.05905644,43,"Count"
2012,28.233,-95.038,0.05905644,308,"Count"
2012,28.014,-94.944,0.05905644,9,"Count"
2012,27.9,-94.549,0.05905644,0,"Count"
2012,28.199,-94.309,0.05905644,70,"Count"
2012,28.291,-94.209,0.05905644,53,"Count"
2012,27.872,-93.945,0.05905644,0,"Count"
2012,27.718,-93.852,0.05905644,0,"Count"
2012,27.778,-93.824,0.05905644,0,"Count"
2012,27.89,-93.719,0.05905644,0,"Count"
2012,27.935,-93.51,0.05905644,0,"Count"
2012,27.954,-93.405,0.05905644,0,"Count"
2012,27.996,-93.153,0.05905644,0,"Count"
2012,28.18,-93.396,0.05905644,4,"Count"
2012,28.243,-93.276,0.05905644,149,"Count"
2012,28.237,-93.085,0.05905644,4,"Count"
2012,27.999,-92.579,0.05905644,0,"Count"
2012,28.154,-92.542,0.05905644,1,"Count"
2012,28.163,-92.385,0.05905644,1,"Count"
2012,28.376,-92.343,0.05905644,12,"Count"
2012,28.365,-92.273,0.05905644,5,"Count"
2012,28.24,-92.083,0.05905644,1,"Count"
2012,28.055,-92.012,0.05905644,0,"Count"
2012,28.044,-91.59,0.05905644,0,"Count"
2012,28.086,-91.633,0.05905644,0,"Count"
2012,28.253,-91.581,0.05905644,0,"Count"
2012,28.265,-91.525,0.05905644,2,"Count"
2012,28.185,-91.408,0.05905644,0,"Count"
2012,28.064,-91.409,0.05905644,0,"Count"
2012,28.313,-91.165,0.05905644,0,"Count"
2012,28.326,-91.144,0.05905644,0,"Count"
2012,28.127,-90.879,0.05905644,0,"Count"
2012,28.154,-90.51,0.05905644,0,"Count"
2012,28.372,-90.507,0.05905644,32,"Count"
2012,28.19,-90.304,0.05905644,0,"Count"
2012,28.178,-90.115,0.05905644,0,"Count"
2012,28.825,-89.705,0.05905644,1,"Count"
2012,28.789,-89.549,0.05905644,5,"Count"
2012,29.372,-88.456,0.05905644,424,"Count"
2012,29.412,-87.845,0.05905644,3,"Count"
2012,29.499,-87.205,0.05905644,0,"Count"
2012,29.485,-86.891,0.05905644,0,"Count"
2012,29.637,-86.833,0.05905644,0,"Count"
2012,29.894,-86.906,0.05905644,0,"Count"
2012,29.945,-86.537,0.05905644,0,"Count"
2012,29.759,-86.382,0.05905644,0,"Count"
2012,29.687,-86.379,0.05905644,0,"Count"
2012,29.552,-86.283,0.05905644,0,"Count"
2012,29.535,-86.124,0.05905644,0,"Count"
2012,29.139,-86.572,0.05905644,0,"Count"
2012,28.933,-86.566,0.05905644,0,"Count"
2012,28.744,-86.239,0.05905644,0,"Count"
2012,29.216,-86.122,0.05905644,0,"Count"
2012,29.317,-85.73,0.05905644,0,"Count"
2012,28.799,-85.769,0.05905644,0,"Count"
2012,28.381,-86.037,0.05905644,0,"Count"
2012,28.252,-85.725,0.05905644,0,"Count"
2012,28.041,-85.259,0.05905644,0,"Count"
2012,28.262,-85.412,0.05905644,0,"Count"
2012,28.733,-85.507,0.05905644,0,"Count"
2012,28.722,-84.913,0.05905644,0,"Count"
2012,28.543,-84.778,0.05905644,2,"Count"
2012,28.168,-85.013,0.05905644,0,"Count"
2012,27.972,-85.09,0.05905644,0,"Count"
2012,27.483,-84.645,0.05905644,0,"Count"
2012,27.345,-84.319,0.05905644,0,"Count"
2012,27.147,-84.153,0.05905644,0,"Count"
2012,27.055,-83.834,0.05905644,5,"Count"
2012,26.94,-83.951,0.05905644,2,"Count"
2012,26.436,-84.069,0.05905644,0,"Count"
2012,26.42,-83.763,0.05905644,0,"Count"
2012,26.156,-83.402,0.05905644,0,"Count"
2012,25.793,-83.489,0.05905644,0,"Count"
2012,25.115,-83.279,0.05905644,0,"Count"
2012,25.038,-83.675,0.05905644,1,"Count"
2012,25.029,-84.174,0.05905644,0,"Count"
2012,25.326,-83.84,0.05905644,0,"Count"
2012,25.444,-83.754,0.05905644,0,"Count"
2012,25.609,-84.334,0.05905644,0,"Count"
2012,25.69,-84.388,0.05905644,0,"Count"
2012,25.879,-84.262,0.05905644,0,"Count"
2012,26.068,-83.882,0.05905644,0,"Count"
2012,26.113,-84.123,0.05905644,0,"Count"
2012,26.223,-84.168,0.05905644,0,"Count"
2012,26.246,-84.476,0.05905644,0,"Count"
2012,26.398,-84.692,0.05905644,0,"Count"
2012,26.715,-84.63,0.05905644,0,"Count"
2012,26.961,-84.577,0.05905644,0,"Count"
2012,27.046,-84.503,0.05905644,0,"Count"
2012,28.608,-85.761,0.05905644,0,"Count"
2012,28.749,-85.87,0.05905644,0,"Count"
2014,28.448,-90.228,0.05905644,0,"Count"
2014,28.357,-90.461,0.05905644,14,"Count"
2014,28.079,-90.843,0.05905644,0,"Count"
2014,28.159,-90.948,0.05905644,0,"Count"
2014,28.108,-91.169,0.05905644,0,"Count"
2014,27.914,-91.25,0.05905644,0,"Count"
2014,29.085,-88.371,0.05905644,0,"Count"
2014,29.273,-88.285,0.05905644,0,"Count"
2014,29.386,-88.147,0.05905644,1,"Count"
2014,29.136,-88.646,0.05905644,0,"Count"
2014,28.906,-89.225,0.05905644,3,"Count"
2014,28.579,-89.278,0.05905644,0,"Count"
2014,28.485,-89.325,0.05905644,0,"Count"
2014,28.749,-89.568,0.05905644,4,"Count"
2014,28.615,-89.724,0.05905644,0,"Count"
2014,28.099,-90.126,0.05905644,0,"Count"
2014,27.91,-90.628,0.05905644,0,"Count"
2014,27.982,-91.411,0.05905644,0,"Count"
2014,28.103,-91.838,0.05905644,0,"Count"
2014,29.851,-87.126,0.05905644,0,"Count"
2014,29.797,-87.077,0.05905644,0,"Count"
2014,29.967,-86.775,0.05905644,0,"Count"
2014,29.689,-86.583,0.05905644,0,"Count"
2014,29.412,-86.32,0.05905644,0,"Count"
2014,29.515,-86.184,0.05905644,0,"Count"
2014,29.316,-85.72,0.05905644,1,"Count"
2014,28.929,-85.473,0.05905644,0,"Count"
2014,28.898,-85.289,0.05905644,0,"Count"
2014,29.168,-86.165,0.05905644,0,"Count"
2014,29.636,-87.254,0.05905644,0,"Count"
2014,29.683,-86.946,0.05905644,0,"Count"
2014,29.439,-86.599,0.05905644,0,"Count"
2014,28.978,-86.357,0.05905644,0,"Count"
2014,28.992,-86.673,0.05905644,0,"Count"
2010,26.085,-96.478,0.05905644,0,"Count"
2010,26.358,-96.415,0.05905644,50,"Count"
2010,26.531,-96.375,0.05905644,0,"Count"
2010,26.696,-96.809,0.05905644,1,"Count"
2010,26.945,-96.602,0.05905644,0,"Count"
2010,27.195,-96.677,0.05905644,5,"Count"
2010,27.117,-96.459,0.05905644,0,"Count"
2010,27.125,-96.23,0.05905644,0,"Count"
2010,27.155,-96.164,0.05905644,0,"Count"
2010,27.465,-96.13,0.05905644,0,"Count"
2010,27.519,-96.242,0.05905644,0,"Count"
2010,27.682,-96.299,0.05905644,0,"Count"
2010,27.73,-96.096,0.05905644,2,"Count"
2010,27.813,-95.798,0.05905644,57,"Count"
2010,27.859,-95.78,0.05905644,38,"Count"
2010,27.894,-95.36,0.05905644,4,"Count"
2010,27.79,-95.078,0.05905644,0,"Count"
2010,27.943,-95.034,0.05905644,31,"Count"
2010,28.237,-95.233,0.05905644,1,"Count"
2010,28.428,-94.841,0.05905644,16,"Count"
2010,28.485,-94.987,0.05905644,60,"Count"
2010,28.642,-94.929,0.05905644,30,"Count"
2010,28.686,-94.852,0.05905644,28,"Count"
2010,28.754,-94.742,0.05905644,13,"Count"
2010,28.767,-94.581,0.05905644,43,"Count"
2010,28.273,-94.191,0.05905644,0,"Count"
2010,28.221,-94.267,0.05905644,0,"Count"
2010,28.102,-94.609,0.05905644,7,"Count"
2010,28.011,-94.558,0.05905644,2,"Count"
2010,27.906,-94.516,0.05905644,0,"Count"
2010,27.864,-94.103,0.05905644,1,"Count"
2010,27.686,-93.593,0.05905644,0,"Count"
2010,28.063,-93.571,0.05905644,31,"Count"
2010,28.247,-93.726,0.05905644,1,"Count"
2010,28.317,-93.518,0.05905644,0,"Count"
2010,28.097,-93.404,0.05905644,0,"Count"
2010,28.281,-93.275,0.05905644,0,"Count"
2010,28.263,-93.097,0.05905644,0,"Count"
2010,28.189,-93.017,0.05905644,1,"Count"
2010,28.429,-93.123,0.05905644,0,"Count"
2010,28.417,-92.925,0.05905644,0,"Count"
2010,28.343,-92.849,0.05905644,7,"Count"
2010,27.949,-92.733,0.05905644,0,"Count"
2010,27.726,-92.542,0.05905644,0,"Count"
2010,27.71,-92.446,0.05905644,0,"Count"
2010,27.775,-91.959,0.05905644,0,"Count"
2010,27.826,-92.022,0.05905644,0,"Count"
2010,28.068,-91.733,0.05905644,0,"Count"
2010,28.147,-91.583,0.05905644,0,"Count"
2010,28.186,-91.824,0.05905644,0,"Count"
2010,28.336,-91.597,0.05905644,0,"Count"
2010,28.491,-91.651,0.05905644,17,"Count"
2010,28.392,-91.343,0.05905644,0,"Count"
2010,28.149,-91.284,0.05905644,1,"Count"
2010,28.132,-91.127,0.05905644,0,"Count"
2010,27.868,-91.175,0.05905644,0,"Count"
2010,27.919,-90.951,0.05905644,0,"Count"
2010,28.256,-90.612,0.05905644,0,"Count"
2010,28.341,-90.522,0.05905644,2,"Count"
2010,28.105,-89.954,0.05905644,0,"Count"
2010,28.479,-90.047,0.05905644,2,"Count"
2010,28.765,-89.666,0.05905644,0,"Count"
2010,28.604,-89.442,0.05905644,0,"Count"
2010,28.926,-88.682,0.05905644,0,"Count"
2010,29.029,-88.616,0.05905644,0,"Count"
2010,29.334,-88.599,0.05905644,1,"Count"
2010,29.424,-88.049,0.05905644,13,"Count"
2010,29.534,-87.228,0.05905644,0,"Count"
2010,29.641,-86.905,0.05905644,0,"Count"
2010,29.765,-86.946,0.05905644,0,"Count"
2010,29.836,-86.851,0.05905644,0,"Count"
2010,29.917,-86.806,0.05905644,0,"Count"
2010,30.037,-86.823,0.05905644,0,"Count"
2010,25.554,-84.491,0.05905644,0,"Count"
2010,25.296,-84.404,0.05905644,0,"Count"
2010,25.12,-84.216,0.05905644,0,"Count"
2010,25.118,-84.103,0.05905644,0,"Count"
2010,25.071,-83.997,0.05905644,0,"Count"
2010,25.04,-83.93,0.05905644,0,"Count"
2010,25.361,-83.605,0.05905644,0,"Count"
2010,25.242,-83.54,0.05905644,0,"Count"
2010,24.665,-83.257,0.05905644,0,"Count"
2010,24.756,-83.69,0.05905644,0,"Count"
2010,24.81,-83.613,0.05905644,0,"Count"
2010,25.171,-83.489,0.05905644,0,"Count"
2010,25.469,-83.546,0.05905644,0,"Count"
2010,25.702,-83.241,0.05905644,0,"Count"
2010,25.652,-83.779,0.05905644,0,"Count"
2010,25.535,-83.763,0.05905644,0,"Count"
2010,26.351,-84.479,0.05905644,0,"Count"
2010,26.37,-84.356,0.05905644,0,"Count"
2010,26.496,-84.503,0.05905644,0,"Count"
2010,26.541,-84.286,0.05905644,0,"Count"
2010,26.513,-84.099,0.05905644,0,"Count"
2010,26.284,-83.891,0.05905644,0,"Count"
2010,26.271,-83.724,0.05905644,0,"Count"
2010,26.337,-83.792,0.05905644,0,"Count"
2010,26.564,-83.753,0.05905644,0,"Count"
2010,26.951,-83.763,0.05905644,0,"Count"
2010,26.977,-83.587,0.05905644,0,"Count"
2010,27.104,-83.782,0.05905644,0,"Count"
2010,27.262,-84.135,0.05905644,0,"Count"
2010,26.921,-84.65,0.05905644,0,"Count"
2010,26.825,-84.706,0.05905644,0,"Count"
2010,27.099,-84.67,0.05905644,0,"Count"
2010,27.113,-84.936,0.05905644,0,"Count"
2010,27.229,-84.893,0.05905644,0,"Count"
2010,29.895,-86.644,0.05905644,0,"Count"
2010,29.811,-86.296,0.05905644,0,"Count"
2010,29.55,-86.109,0.05905644,0,"Count"
2010,29.184,-86.241,0.05905644,0,"Count"
2010,29.177,-86.149,0.05905644,0,"Count"
2010,28.943,-85.702,0.05905644,0,"Count"
2010,28.941,-85.5,0.05905644,0,"Count"
2010,28.68,-85.706,0.05905644,0,"Count"
2010,28.573,-85.572,0.05905644,0,"Count"
2010,28.445,-85.498,0.05905644,0,"Count"
2010,28.634,-85.354,0.05905644,0,"Count"
2010,28.535,-85.111,0.05905644,0,"Count"
2010,28.259,-84.577,0.05905644,0,"Count"
2010,27.884,-84.395,0.05905644,0,"Count"
2010,27.814,-84.398,0.05905644,0,"Count"
2010,27.654,-84.467,0.05905644,0,"Count"
2010,27.623,-84.679,0.05905644,0,"Count"
2010,28.077,-84.883,0.05905644,0,"Count"
2010,28.338,-85.252,0.05905644,0,"Count"
2010,28.172,-85.674,0.05905644,0,"Count"
2010,28.25,-85.647,0.05905644,0,"Count"
2010,28.615,-85.99,0.05905644,0,"Count"
2010,28.441,-86.064,0.05905644,0,"Count"
2010,28.381,-86.132,0.05905644,0,"Count"
2010,28.489,-86.276,0.05905644,0,"Count"
2010,28.988,-86.32,0.05905644,0,"Count"
2010,29.065,-86.4,0.05905644,0,"Count"
2010,29.358,-86.447,0.05905644,0,"Count"
2010,29.334,-86.668,0.05905644,0,"Count"
2011,28.692,-89.228,0.05905644,0,"Count"
2011,28.53,-89.356,0.05905644,0,"Count"
2011,27.989,-90.24,0.05905644,0,"Count"
2011,27.978,-90.529,0.05905644,0,"Count"
2011,27.865,-90.799,0.05905644,0,"Count"
2011,27.886,-91.753,0.05905644,0,"Count"
2011,27.807,-91.81,0.05905644,0,"Count"
2011,27.792,-92.599,0.05905644,0,"Count"
2011,27.59,-93.217,0.05905644,0,"Count"
2011,27.574,-93.383,0.05905644,0,"Count"
2011,27.561,-93.448,0.05905644,0,"Count"
2011,26.53,-96.455,0.05905644,1,"Count"
2011,27.02,-96.644,0.05905644,3,"Count"
2011,27.089,-96.538,0.05905644,0,"Count"
2011,27.216,-96.14,0.05905644,0,"Count"
2011,27.68,-96.376,0.05905644,33,"Count"
2011,27.704,-95.805,0.05905644,7,"Count"
2011,27.789,-95.531,0.05905644,1,"Count"
2011,27.977,-95.555,0.05905644,21,"Count"
2011,28.072,-95.383,0.05905644,78,"Count"
2011,28.089,-95.137,0.05905644,19,"Count"
2011,28.134,-94.76,0.05905644,2,"Count"
2011,27.916,-94.485,0.05905644,0,"Count"
2011,27.806,-94.153,0.05905644,0,"Count"
2011,27.934,-94.326,0.05905644,0,"Count"
2011,27.96,-94.161,0.05905644,6,"Count"
2011,28.144,-94.241,0.05905644,21,"Count"
2011,28.281,-94.222,0.05905644,87,"Count"
2011,28.384,-93.951,0.05905644,34,"Count"
2011,27.834,-93.597,0.05905644,0,"Count"
2011,27.941,-92.718,0.05905644,0,"Count"
2011,28.118,-92.666,0.05905644,0,"Count"
2011,28.105,-92.877,0.05905644,0,"Count"
2011,28.301,-93.168,0.05905644,5,"Count"
2011,28.365,-92.529,0.05905644,5,"Count"
2011,28.244,-92.398,0.05905644,9,"Count"
2011,28.175,-92.25,0.05905644,1,"Count"
2011,28.078,-92.224,0.05905644,0,"Count"
2011,28.132,-91.956,0.05905644,0,"Count"
2011,28.488,-91.885,0.05905644,12,"Count"
2011,28.402,-91.531,0.05905644,2,"Count"
2011,28.363,-91.205,0.05905644,6,"Count"
2011,28.268,-91.44,0.05905644,15,"Count"
2011,27.98,-91.225,0.05905644,0,"Count"
2011,28.011,-90.96,0.05905644,0,"Count"
2011,28.024,-90.713,0.05905644,0,"Count"
2011,28.296,-90.625,0.05905644,4,"Count"
2011,28.14,-90.21,0.05905644,0,"Count"
2011,28.196,-90.25,0.05905644,0,"Count"
2011,28.383,-90.292,0.05905644,4,"Count"
2011,28.378,-90.188,0.05905644,5,"Count"
2011,28.341,-90.006,0.05905644,0,"Count"
2011,28.563,-90.097,0.05905644,5,"Count"
2011,28.66,-89.482,0.05905644,0,"Count"
2011,29.411,-88.332,0.05905644,4,"Count"
2011,29.323,-87.955,0.05905644,0,"Count"
2011,29.679,-87.46,0.05905644,2,"Count"
2011,29.806,-87.311,0.05905644,0,"Count"
2011,29.744,-87.243,0.05905644,0,"Count"
2011,29.64,-87.217,0.05905644,0,"Count"
2011,29.787,-87.011,0.05905644,0,"Count"
2011,29.936,-87.11,0.05905644,26,"Count"
2011,30.022,-86.614,0.05905644,0,"Count"
2011,29.875,-86.686,0.05905644,0,"Count"
2011,29.822,-86.239,0.05905644,0,"Count"
2011,29.705,-86.167,0.05905644,0,"Count"
2011,29.361,-86.836,0.05905644,0,"Count"
2011,29.118,-86.507,0.05905644,0,"Count"
2011,29.106,-86.435,0.05905644,0,"Count"
2011,29.105,-86.359,0.05905644,0,"Count"
2011,28.994,-86.496,0.05905644,0,"Count"
2011,28.807,-86.611,0.05905644,0,"Count"
2011,29.171,-86.209,0.05905644,0,"Count"
2011,29.108,-85.928,0.05905644,0,"Count"
2011,29.002,-85.948,0.05905644,0,"Count"
2011,29.075,-85.716,0.05905644,0,"Count"
2011,28.998,-85.63,0.05905644,0,"Count"
2011,28.974,-85.626,0.05905644,0,"Count"
2011,28.599,-85.729,0.05905644,0,"Count"
2011,28.89,-85.04,0.05905644,0,"Count"
2011,28.524,-85.013,0.05905644,0,"Count"
2011,28.42,-85.204,0.05905644,0,"Count"
2011,28.375,-84.92,0.05905644,0,"Count"
2011,28.524,-84.658,0.05905644,2,"Count"
2011,28.277,-84.697,0.05905644,0,"Count"
2011,28.046,-85.043,0.05905644,0,"Count"
2011,27.878,-85.224,0.05905644,0,"Count"
2011,27.793,-85.029,0.05905644,0,"Count"
2011,27.863,-84.923,0.05905644,0,"Count"
2011,27.584,-84.959,0.05905644,0,"Count"
2011,27.455,-84.755,0.05905644,0,"Count"
2011,27.758,-84.46,0.05905644,0,"Count"
2011,27.926,-84.353,0.05905644,0,"Count"
2011,27.814,-84.079,0.05905644,2,"Count"
2011,27.806,-84.003,0.05905644,0,"Count"
2011,27.662,-84.29,0.05905644,0,"Count"
2011,27.183,-84.234,0.05905644,0,"Count"
2011,27.331,-83.79,0.05905644,0,"Count"
2011,27.163,-84.034,0.05905644,0,"Count"
2011,27.066,-84.925,0.05905644,0,"Count"
2011,26.881,-84.613,0.05905644,0,"Count"
2011,26.495,-84.458,0.05905644,0,"Count"
2011,26.695,-84.172,0.05905644,0,"Count"
2011,26.602,-84.087,0.05905644,0,"Count"
2011,26.501,-83.967,0.05905644,0,"Count"
2011,26.355,-83.877,0.05905644,0,"Count"
2011,26.118,-84.311,0.05905644,0,"Count"
2011,26.051,-84.523,0.05905644,0,"Count"
2011,25.932,-84.242,0.05905644,0,"Count"
2011,26.008,-84.183,0.05905644,0,"Count"
2011,26.03,-83.971,0.05905644,0,"Count"
2011,26.288,-83.518,0.05905644,0,"Count"
2011,26.232,-83.24,0.05905644,0,"Count"
2011,26.212,-83.28,0.05905644,0,"Count"
2011,26.032,-83.155,0.05905644,0,"Count"
2011,25.988,-83.199,0.05905644,0,"Count"
2011,25.86,-83.042,0.05905644,4,"Count"
2011,25.717,-83.378,0.05905644,0,"Count"
2011,25.595,-83.579,0.05905644,0,"Count"
2011,25.575,-83.409,0.05905644,0,"Count"
2011,25.59,-83.032,0.05905644,0,"Count"
2011,25.419,-83.274,0.05905644,0,"Count"
2011,25.341,-83.505,0.05905644,0,"Count"
2011,25.111,-83.55,0.05905644,0,"Count"
2011,25,-83.437,0.05905644,0,"Count"
2011,24.856,-83.028,0.05905644,0,"Count"
2011,24.555,-83.558,0.05905644,0,"Count"
2011,25.526,-83.969,0.05905644,0,"Count"
2011,25.608,-83.975,0.05905644,0,"Count"
2011,26.536,-83.548,0.05905644,0,"Count"
2011,26.493,-83.697,0.05905644,0,"Count"
2013,26.255,-96.584,0.05905644,105,"Count"
2013,26.366,-96.474,0.05905644,17,"Count"
2013,26.838,-96.829,0.05905644,13,"Count"
2013,26.845,-96.752,0.05905644,2,"Count"
2013,26.829,-96.584,0.05905644,0,"Count"
2013,26.937,-96.584,0.05905644,0,"Count"
2013,26.973,-96.646,0.05905644,10,"Count"
2013,27.004,-96.487,0.05905644,0,"Count"
2013,27.242,-96.625,0.05905644,1,"Count"
2013,27.212,-96.743,0.05905644,0,"Count"
2013,27.456,-96.7,0.05905644,57,"Count"
2013,27.373,-96.278,0.05905644,0,"Count"
2013,27.69,-96.245,0.05905644,12,"Count"
2013,27.781,-96.406,0.05905644,29,"Count"
2013,27.831,-96.21,0.05905644,61,"Count"
2013,27.68,-95.934,0.05905644,0,"Count"
2013,28.157,-95.169,0.05905644,206,"Count"
2013,27.733,-94.69,0.05905644,0,"Count"
2013,28.212,-94.462,0.05905644,103,"Count"
2013,28.292,-94.022,0.05905644,12,"Count"
2013,28.343,-93.883,0.05905644,23,"Count"
2013,28.092,-93.979,0.05905644,0,"Count"
2013,28.03,-93.806,0.05905644,4,"Count"
2013,27.872,-93.737,0.05905644,0,"Count"
2013,27.738,-93.394,0.05905644,0,"Count"
2013,28.247,-93.61,0.05905644,23,"Count"
2013,28.206,-93.384,0.05905644,23,"Count"
2013,28.284,-93.243,0.05905644,0,"Count"
2013,28.02,-93.198,0.05905644,0,"Count"
2013,27.796,-92.842,0.05905644,0,"Count"
2013,28.018,-92.559,0.05905644,0,"Count"
2013,28.397,-92.792,0.05905644,26,"Count"
2013,28.43,-92.545,0.05905644,12,"Count"
2013,28.432,-92.386,0.05905644,4,"Count"
2013,28.407,-92.4,0.05905644,18,"Count"
2013,28.206,-92.04,0.05905644,0,"Count"
2013,28.342,-92.095,0.05905644,85,"Count"
2013,28.388,-91.904,0.05905644,0,"Count"
2013,28.429,-91.8,0.05905644,3,"Count"
2013,28.372,-91.607,0.05905644,8,"Count"
2013,28.08,-91.592,0.05905644,0,"Count"
2013,28.106,-91.147,0.05905644,0,"Count"
2013,28.299,-91.146,0.05905644,8,"Count"
2013,28.158,-91.038,0.05905644,0,"Count"
2013,28.255,-90.86,0.05905644,34,"Count"
2013,28.107,-90.526,0.05905644,0,"Count"
2013,28.16,-90.095,0.05905644,0,"Count"
2013,28.167,-89.848,0.05905644,0,"Count"
2013,28.343,-90.269,0.05905644,54,"Count"
2013,28.551,-89.847,0.05905644,0,"Count"
2013,28.784,-89.013,0.05905644,0,"Count"
2013,28.824,-89.283,0.05905644,3,"Count"
2013,28.915,-89.242,0.05905644,28,"Count"
2013,28.94,-88.83,0.05905644,0,"Count"
2013,29.053,-88.474,0.05905644,0,"Count"
2013,29.118,-88.685,0.05905644,0,"Count"
2013,29.179,-88.792,0.05905644,1,"Count"
2013,29.317,-88.714,0.05905644,16,"Count"
2013,29.169,-88.146,0.05905644,0,"Count"
2013,29.867,-87.199,0.05905644,0,"Count"
2013,29.684,-86.982,0.05905644,0,"Count"
2013,29.464,-87.236,0.05905644,0,"Count"
2013,29.534,-86.84,0.05905644,0,"Count"
2013,29.879,-86.77,0.05905644,0,"Count"
2013,29.797,-86.578,0.05905644,0,"Count"
2013,30.009,-86.624,0.05905644,0,"Count"
2013,29.84,-86.344,0.05905644,0,"Count"
2013,29.689,-86.261,0.05905644,0,"Count"
2013,29.263,-86.651,0.05905644,0,"Count"
2013,29.395,-86.484,0.05905644,0,"Count"
2013,29.406,-86.182,0.05905644,0,"Count"
2013,29.285,-86.217,0.05905644,0,"Count"
2013,29.003,-86.401,0.05905644,0,"Count"
2013,28.888,-86.444,0.05905644,0,"Count"
2013,28.676,-86.432,0.05905644,0,"Count"
